date,close,high,low,open,volume,adl,atr,middle_band_bll,upper_band_bll,lower_band_bll,cmf,co,cmo,cci,dpo,+di,-di,dx,adx,adxr,dema,emv,emv_ma,upper_band_env,lower_band_env,rl_0.0,rl_23.6,rl_38.2,rl_50.0,rl_61.8,rl_100.0,fosc,tenkan_sen,kijun_sen,senkou_a,senkou_b,imi,ko,lri,lrs,mfi,mi,mp,mom,ma-simple,ma-exponential,ma-time_series,ma-triangular,ma-variable,macd,signal_line,nvi,obv,sar,prf,target_LONG,pvi,pvt,highest_high,lowest_low,posc,prc,upper_band,lower_band,posc,trigger_line,qstick,ri,rmi,rsi,rvi,sd,smi,%K,%D,%K,%D,swi,tsf,tema,tp,uosc,vhf,vch,vosc,vrc,wc,ws,wad,wr
1992-02-10,3.4438488483428955,3.770420721892653,3.4141604962020082,3.6813556654699915,35630400,-116325887,0.3353,3.3207,4.0111,2.6303,-0.0045,-14778119.3297,-23.9416,-166.6667,0.1237,23.9857,17.2314,16.3869,22.203,20.2428,3.6032,-0.0,0.0,3.6528,2.9886,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-14.6973,3.6027,3.2524,3.0669,2.3636,54.5113,-47930896.9343,3.8588,0.0674,1e-08,24.9175,3.5923,120.3537,3.3207,3.3907,3.7869,3.0769,2.9402,0.1969,0.1769,5597.6767,449587200,3.362,15.7672,0.05,2995.3854,75717991.8843,4.0624,3.4884,12.0193,11.8468,4.4357,3.4142,2.9025,20.4095,0.0157,29.4217,68.4913,52.7937,41.2617,0.3452,-10.4346,52.049,64.5163,64.5163,70.9737,-5.1955,3.9262,3.5228,3.5428,42.1586,0.5022,3.8816,-3460160.0,-62.8119,3.5181,3.5633,-0.3266,-93.9394
1992-02-17,3.310250997543335,3.5180694458195982,3.250874298035831,3.47353692118897,38179200,-137536554,0.3304,3.3298,4.0146,2.645,-0.3653,-24025143.3473,-74.7128,-128.9447,0.0693,22.6002,19.7661,6.6894,21.0949,19.1721,3.4397,-0.0,0.0,3.6628,2.9968,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-18.6073,3.6566,3.2524,3.0679,2.3636,51.6138,-84481814.9047,3.7908,0.0551,7e-09,24.9176,3.3845,116.2873,3.3298,3.383,3.7626,3.0956,2.9411,0.1661,0.1747,5597.6767,411408000,4.0624,15.1167,0.05,2879.1849,74236899.2783,3.904,3.4142,11.9895,9.8852,4.448,3.2509,4.9579,12.6837,-0.0621,14.9566,56.7016,50.1067,35.4063,0.3424,-35.4732,41.6915,55.8851,55.8851,64.5802,-2.7046,3.8459,3.343,3.3597,39.4684,0.7356,6.0834,6081440.0,-35.7806,3.3474,3.5127,-0.2078,-90.9091
1992-02-24,3.354783773422241,3.518069709296775,3.236030365513489,3.310251245456459,42489600,-144245438,0.3269,3.3522,4.0088,2.6956,-0.4641,-27758557.7775,-63.0435,-80.704,0.1608,21.2076,18.8725,5.8262,20.0043,18.1472,3.3774,-0.0,0.0,3.6874,3.017,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-14.6393,3.6492,3.2524,3.0838,2.3636,58.9456,-82355074.5197,3.6892,0.0341,6.6e-09,24.8845,3.3771,113.1377,3.3522,3.3803,3.7185,3.1154,2.9517,0.1438,0.1685,5597.6767,453897600,4.0461,15.3336,0.05,2917.9185,74808511.4719,3.904,3.2509,12.1296,21.8413,4.395,3.236,10.2488,11.4663,-0.0714,57.4783,50.6319,51.0158,37.1817,0.3283,-49.5218,44.5061,46.0822,46.0883,55.4966,0.2787,3.7233,3.3054,3.3696,44.235,0.6087,5.0505,6698560.0,49.4681,3.3659,3.4811,0.1188,-82.2222
1992-03-02,2.998523473739624,3.4883812689545133,2.9391467712893347,3.3399395128287894,84451200,-210436919,0.3428,3.3368,4.0111,2.6625,-0.5422,-47823284.2009,-71.9009,-115.5075,-0.1182,18.7807,22.8984,9.8795,19.2811,17.5495,3.1493,-0.0,0.0,3.6705,3.0032,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-24.1711,3.5008,3.2524,3.0838,2.3636,51.8467,-140882112.667,3.4798,0.0002,6.5e-09,24.9828,3.2138,94.5075,3.3368,3.344,3.6424,3.1336,2.9544,0.0962,0.1541,5597.6767,369446400,4.0137,13.599,0.05,2608.051,65840240.5333,3.904,3.236,10.3754,19.8571,4.2144,2.9391,4.6596,8.0629,-0.0779,31.0639,38.7268,44.1811,30.6268,0.3372,-64.8602,15.5836,33.9271,34.0283,45.3339,-6.3768,3.48,3.051,3.142,34.7436,0.8099,5.2729,17799360.0,247.8909,3.1061,3.3846,-0.4899,-93.5484
1992-03-09,3.0875887870788574,3.1172771408007693,2.953991195330253,2.998523725913121,36860800,-186980046,0.33,3.3441,4.0043,2.6839,-0.4223,-44220459.5832,-70.4918,-102.2727,0.1348,18.117,22.0891,9.8795,18.6096,17.1698,3.0807,-0.0,0.0,3.6785,3.0097,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-12.7093,3.4216,3.2524,3.0627,2.3636,50.4293,-188689765.7384,3.3059,-0.0279,4.4e-09,24.724,3.0356,94.6606,3.3441,3.3196,3.547,3.1519,2.9594,0.0649,0.1362,5763.9448,406307200,3.9492,14.0327,0.05,2608.051,66935118.9729,3.8595,2.9391,7.835,-3.4375,3.9153,2.7723,27.5843,17.8236,-0.0918,28.4408,34.2225,46.1412,34.5773,0.3301,-67.9334,13.2159,24.4352,24.9367,35.0178,0.384,3.278,3.0174,3.053,34.0555,0.4918,-2.1528,13133760.0,33.5304,3.0616,3.3252,0.1336,-82.1428
1992-03-16,3.25087571144104,3.354784980756507,3.072745535471668,3.117278079464011,59283200,-171379204,0.3266,3.3546,4.0016,2.7076,-0.2107,-33762630.732,-24.5281,-2.4504,0.3841,22.1941,20.7265,3.4194,17.5245,16.9658,3.1416,0.0,0.0,3.6901,3.0192,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-0.8344,3.4216,3.4174,3.0479,2.3636,49.54,-144843233.8124,3.2002,-0.045,4.8e-09,24.6087,3.2138,87.3573,3.3546,3.313,3.4931,3.171,2.971,0.0527,0.1195,5763.9448,465590400,3.8886,14.8277,0.05,2745.9776,70070306.9988,3.7704,2.9391,6.5309,9.2565,3.6455,2.7,58.2629,38.0433,-0.0714,26.2551,33.4807,49.5863,47.9932,0.3235,-53.5872,27.7534,18.851,18.7233,25.8961,3.693,3.1552,3.1359,3.2261,37.9387,0.4528,-13.5105,-4180800.0,66.3838,3.2323,3.3103,0.1781,-46.1536
1992-03-23,3.161808967590332,3.3250948767147155,3.0875880998065215,3.250874008930905,29776000,-182545204,0.3202,3.3526,4.0018,2.7034,-0.178,-29967916.1354,-19.9999,-4.0656,0.4157,21.0183,19.6284,3.4194,16.517,17.2012,3.1314,-0.0,0.0,3.6879,3.0174,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,0.209,3.4216,3.4174,3.0479,2.3636,45.9371,-144028294.272,3.082,-0.0621,8e-09,24.5277,3.2063,80.7801,3.3526,3.2986,3.4368,3.1893,2.9792,0.0355,0.1027,5606.0256,435814400,3.8317,14.394,0.05,2745.9776,69254511.0102,3.5181,2.9391,4.4158,1.0708,3.4369,2.6347,65.7079,51.8756,-0.0594,13.1275,30.9862,47.7962,48.5889,0.3246,-43.1025,19.8238,20.2644,20.2644,21.3081,-1.0066,3.0199,3.1377,3.1915,36.5784,0.48,-18.297,-6042560.0,-22.0099,3.1841,3.2806,-0.1633,-61.5385
1992-03-30,2.84682035446167,3.225900357553609,2.779923349596889,3.1367049559622653,49688000,-217326703,0.3292,3.3378,4.0182,2.6574,-0.281,-36758017.47,-50.1609,-121.7244,0.2114,18.9844,24.4047,12.4923,16.2295,17.9868,2.9552,-0.0,0.0,3.6716,3.004,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-6.0798,3.3197,3.4174,3.0479,2.3636,29.3495,-145637288.8554,2.9513,-0.0726,9e-09,24.5737,3.0029,78.8558,3.3378,3.2556,3.3115,3.2055,2.9727,-0.0036,0.0815,5606.0256,386126400,3.7781,12.8604,0.05,2472.4153,64304447.8123,3.5181,2.9391,1.4159,-2.0337,3.3018,2.6711,27.8612,39.8684,-0.1067,13.0955,29.0422,41.9599,38.3179,0.3402,-50.249,5.2164,17.5979,17.0392,18.6756,-6.5544,2.8787,2.9233,2.9509,33.8071,0.399,-5.6655,-12279840.0,16.9416,2.9249,3.1939,-0.3791,-90.5574
1992-04-06,2.3711113929748535,2.913716263971834,2.333946191038663,2.8542526667479193,135347200,-335321486,0.3471,3.3133,4.0892,2.5374,-0.4016,-73737942.8368,-55.4194,-152.7212,-0.2007,16.7194,30.6707,29.4393,17.1731,18.8716,2.6006,-0.0,0.0,3.6446,2.982,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-21.4072,3.0522,3.1982,3.0479,2.4005,20.8853,-211090420.0838,2.7508,-0.0865,4.3e-09,24.6944,2.6238,62.518,3.3133,3.1714,3.063,3.2198,2.9329,-0.0721,0.0507,5606.0256,250779200,3.6983,10.5443,0.05,2059.2701,41687679.6516,3.4884,2.7799,-2.3863,-28.2834,3.1706,2.3339,4.4474,22.1579,-0.1374,17.2715,21.6953,35.0365,29.1862,0.388,-66.0823,2.1503,9.0635,7.9032,15.0689,-10.35,2.6643,2.5028,2.5396,29.4857,0.7771,11.4276,30326560.0,60.2668,2.4975,3.0293,-0.5426,-96.3593
1992-04-13,2.482605457305908,2.6758621695512783,2.3785441507122473,2.393410051654199,43036800,-348232526,0.3441,3.2951,4.1289,2.4613,-0.5085,-86270702.9563,-52.4001,-86.5043,-0.0632,15.6616,28.7303,29.4393,18.0493,19.5788,2.4794,-0.0,0.0,3.6246,2.9656,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-7.3187,2.926,3.1982,2.9434,2.5037,26.1967,-260228623.2332,2.5797,-0.1004,6.9e-09,24.7511,2.5272,65.586,3.2951,3.1058,2.8428,3.2332,2.9097,-0.1161,0.0174,5869.6313,293816000,3.5618,11.0872,0.05,2059.2701,43711349.9701,3.3548,2.3339,-5.5363,-15.6433,3.0681,2.241,29.2112,25.6845,-0.1059,58.6357,16.5611,37.6258,34.405,0.4169,-70.6839,9.4683,5.6117,5.5168,10.1531,0.4214,2.4793,2.4153,2.5123,29.7671,0.762,11.4043,25765760.0,16.7549,2.5049,2.92,0.1115,-85.4375
1992-04-20,2.363677740097046,2.4974708197251805,2.3339459446241273,2.482604921988721,48753600,-379257544,0.3312,3.265,4.1833,2.3467,-0.678,-93426546.6455,-79.9143,-75.657,-0.2304,15.1092,28.6789,30.9894,18.9736,20.2909,2.3599,-0.0,0.0,3.5915,2.9385,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-4.8916,2.926,3.1982,2.9434,2.5037,18.6858,-329353182.4494,2.4363,-0.1068,3.4e-09,24.7155,2.4157,64.8605,3.265,3.0351,2.6183,3.2451,2.8818,-0.1587,-0.0178,5869.6313,245062400,3.439,10.5081,0.05,1960.622,41375838.1647,3.3548,2.3339,-8.3203,-22.2309,2.9281,2.1269,29.5529,27.6187,-0.1263,29.3179,12.9286,35.9917,26.2166,0.4592,-78.0362,1.8937,4.5041,4.4275,5.9492,-2.0812,2.3295,2.3184,2.3984,30.326,0.7189,-1.5355,-15425120.0,-17.7615,2.3897,2.8087,-0.1338,-97.0003
1992-04-27,2.5866658687591553,2.69072713934142,2.2298843696199615,2.363677431797159,57763200,-347580951,0.3404,3.2357,4.2002,2.2712,-0.4932,-77781698.8688,-46.2294,-35.2523,-0.0446,17.7031,25.9059,18.8099,18.9619,20.5931,2.431,0.0,0.0,3.5593,2.9121,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,9.942,2.8591,3.1461,2.9434,2.5554,25.9366,-245145435.5797,2.39,-0.1008,8e-09,24.7873,2.4603,69.4241,3.2357,2.9924,2.472,3.2549,2.8707,-0.1725,-0.0488,5869.6313,302825600,3.3064,11.5938,0.05,2145.5861,46825188.4103,3.3251,2.3339,-10.0807,-19.2283,2.8167,2.0083,71.5445,49.5816,-0.0558,51.6878,11.952,41.2186,31.8404,0.4822,-66.5591,21.3114,10.8911,11.1164,7.0202,3.3861,2.2892,2.4553,2.5024,34.0038,0.3883,9.8115,-13659360.0,93.9925,2.5235,2.7643,0.3568,-64.1791
1992-05-04,2.7799232006073,2.8839844968867174,2.5866665075169526,2.601532406985441,46859200,-333523191,0.3374,3.2116,4.1961,2.2271,-0.3502,-59837546.6993,-5.9603,166.6667,0.083,20.6805,24.2751,7.9958,18.1786,20.4145,2.5873,0.0,0.0,3.5328,2.8904,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,17.6524,2.7923,3.1461,2.9434,2.5554,32.95,-191396606.77,2.4075,-0.0886,6.3e-09,24.8411,2.7353,80.7214,3.2116,2.9721,2.3839,3.2635,2.8696,-0.1659,-0.0722,6308.1686,349684800,3.1557,12.5347,0.05,2145.5861,50326175.559,3.2259,2.2299,-11.7772,-11.5558,2.884,1.9481,88.8795,69.2306,-0.0446,52.5956,22.4695,45.3893,46.1197,0.4923,-39.0651,33.7529,18.986,19.216,11.5866,4.7467,2.3189,2.6677,2.7502,35.5814,0.3709,9.0859,-14040800.0,-5.6931,2.7576,2.7674,0.1933,-19.5652
1992-05-11,2.690727710723877,2.8096549023580817,2.6312641149067746,2.8096549023580817,45336000,-348635191,0.326,3.1601,4.1404,2.1798,-0.0551,-51865343.8391,43.4342,72.7176,-0.0062,19.8722,23.3263,7.9958,17.4512,19.8271,2.6286,-0.0,-0.0,3.4761,2.8441,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,13.8189,2.7923,3.1461,2.9768,2.5554,29.1458,-202055846.2037,2.4384,-0.0724,3.9e-09,24.7355,2.7205,81.2847,3.1601,2.9453,2.3387,3.2687,2.8658,-0.166,-0.091,6105.7672,304348800,3.0261,12.1004,0.05,2145.5861,48871543.0251,2.9137,2.2299,-12.1804,-5.966,2.8097,1.9364,86.3767,77.8036,-0.0762,26.587,27.5077,43.8466,47.1011,0.4901,-15.0678,29.9145,28.3263,28.2326,19.5217,-1.1562,2.366,2.7029,2.7105,35.4878,0.5657,-12.5282,-2252160.0,-66.5039,2.7056,2.7521,-0.1189,-29.5454
1992-05-18,2.660996198654175,2.824521104716722,2.6163984970007528,2.690727999756456,34827200,-368536448,0.3176,3.0974,4.0362,2.1586,-0.0869,-50221175.0019,27.2727,45.362,-0.0087,19.2763,22.2344,7.1259,16.7137,18.9043,2.6374,0.0,-0.0,3.4072,2.7877,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,11.0859,2.7775,3.1461,3.0593,2.5554,31.6774,-216250478.332,2.4509,-0.0619,6e-09,24.6926,2.7205,79.3195,3.0974,2.9183,2.3261,3.2687,2.8588,-0.1665,-0.1061,6038.3008,269521600,2.9146,11.9557,0.05,2145.5861,48486715.7856,2.884,2.2299,-13.2775,-6.5207,2.8245,1.9461,81.3862,79.5949,-0.0688,14.4652,34.4611,43.3107,47.6643,0.4694,2.0968,33.4666,32.378,32.3439,26.5975,-0.6968,2.389,2.6948,2.7006,37.1961,0.6364,-8.8099,-6626240.0,-19.0758,2.6907,2.7339,-0.1635,-34.0909
1992-05-25,2.7055933475494385,2.76505693760547,2.586666167437375,2.646129757493407,26113600,-359831915,0.3076,3.0522,3.9749,2.1295,0.0921,-42213374.9774,58.9744,15.7789,0.0657,18.4779,22.0038,8.7097,16.142,18.0731,2.6686,-0.0,0.0,3.3574,2.747,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,11.7014,2.7279,3.1461,3.0593,2.607,35.7131,-232314550.3268,2.4782,-0.0511,6.8e-09,24.6271,2.6759,90.2309,3.0522,2.898,2.3071,3.2652,2.8546,-0.1615,-0.1172,6139.5001,295635200,2.8245,12.1728,0.05,2145.5861,48924368.4617,2.884,2.2299,-14.7138,-8.7558,2.7651,1.9665,92.5486,86.0718,-0.0251,57.2326,37.2141,44.3713,39.6844,0.4613,16.8731,36.9286,33.4366,33.2207,31.2657,0.6244,2.4271,2.7192,2.6858,45.5256,0.3333,-13.3947,-11709440.0,-46.4376,2.6907,2.7282,0.1189,-27.2728
1992-06-01,2.757624864578247,2.928582258483433,2.660996062276825,2.6907278618553367,32638400,-368898026,0.3048,3.0004,3.8654,2.1354,-0.1147,-37984548.9239,41.8184,116.5645,0.1169,21.1515,20.6239,1.2631,15.0792,17.1802,2.7156,0.0,0.0,3.3005,2.7004,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,11.9859,2.5792,3.1461,3.0593,2.6513,36.3354,-199654939.449,2.5425,-0.0346,8.2e-09,24.6176,2.7948,89.3132,3.0004,2.8846,2.334,3.2571,2.854,-0.1515,-0.124,6139.5001,328273600,2.2299,12.4262,0.05,2186.8481,49552040.5643,2.884,2.2299,-15.6068,-13.0851,2.9286,2.0477,80.5909,83.3313,0.0437,78.6163,36.8821,45.6549,47.7587,0.4325,19.0807,41.9342,37.4431,37.4084,34.3243,1.3203,2.5079,2.7633,2.7824,45.7114,0.2909,-9.6294,-7778880.0,-43.4962,2.7762,2.7341,0.0966,-49.9998
1992-06-08,2.5866658687591553,2.765056618328752,2.542068181366756,2.765056618328752,32852800,-388609706,0.2989,2.9405,3.7436,2.1374,-0.3207,-39073331.9999,-50.0,-133.1475,-0.0399,20.0246,22.3667,5.525,14.3968,16.5032,2.6461,-0.0,0.0,3.2346,2.6465,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,3.0451,2.5792,3.1461,3.0593,2.6513,39.0935,-189941691.7269,2.529,-0.0322,6.8e-09,24.5921,2.6536,79.5683,2.9405,2.8563,2.3421,3.2434,2.8487,-0.1557,-0.1304,6139.5001,295420800,2.2439,11.5938,0.05,2051.2744,47515330.7239,2.9286,2.5867,-15.942,-20.6969,2.9185,2.0515,61.7262,72.5287,0.0102,39.7573,35.207,42.1415,42.3581,0.4015,2.3327,31.7167,36.8598,37.0475,35.8922,-3.6483,2.4968,2.6581,2.6313,45.892,0.4423,-19.6828,-1608000.0,-29.8904,2.6201,2.7046,-0.1784,-88.4616
1992-06-15,2.616398572921753,2.7947893847118723,2.467739563096653,2.571800869974223,82745600,-396132033,0.3009,2.8891,3.635,2.1432,-0.2271,-38360089.8492,-22.727,-86.9876,0.02,18.4702,22.3947,9.6036,14.0544,15.7895,2.6252,-0.0,0.0,3.178,2.6002,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,4.5711,2.5792,3.1461,3.0593,2.6513,37.8058,-209785406.6789,2.5477,-0.0241,4e-09,24.4969,2.6313,82.7501,2.8891,2.8334,2.3588,3.2243,2.8456,-0.1548,-0.1352,6139.5001,378166400,2.2576,11.7386,0.05,2074.853,48466458.7669,2.9286,2.5421,-14.9237,-29.6923,2.922,2.0648,64.3489,68.4388,0.0307,69.8787,34.4409,42.9521,42.9074,0.3729,-11.7287,34.3599,36.0036,36.2294,36.8951,0.0694,2.5236,2.6302,2.6263,40.7095,0.5227,-26.4604,15963680.0,82.5163,2.6238,2.687,0.1487,-67.7419
1992-06-22,2.5123369693756104,2.7799231554629538,2.4826051709214614,2.6163982639651326,38465600,-426904513,0.3007,2.8284,3.4841,2.1727,-0.2743,-44372271.7103,-37.0368,-84.7952,-0.0128,17.1656,20.813,9.6036,13.7365,15.1268,2.5571,-0.0,0.0,3.1113,2.5456,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-0.4483,2.5792,3.1461,3.1941,2.6796,31.9017,-230402071.9641,2.5764,-0.0116,7.7e-09,24.4622,2.6313,88.2506,2.8284,2.8028,2.3803,3.2009,2.8406,-0.1606,-0.1403,5895.3148,339700800,2.271,11.2319,0.05,2074.853,46936572.5872,2.9286,2.4677,-14.5184,-35.8131,3.047,2.1423,40.9016,54.6702,-0.0102,35.2842,31.0902,40.7886,44.1291,0.3279,-32.3713,25.7898,30.6221,30.665,34.6473,-1.2806,2.5648,2.5455,2.5916,33.7308,0.6111,-22.468,18042400.0,10.447,2.5718,2.652,-0.2676,-90.3226
1992-06-29,2.6656317710876465,2.7996579495222207,2.5464973902569135,2.561389187860755,36403200,-429045878,0.2997,2.7895,3.384,2.195,-0.3102,-43479301.1798,-7.8344,12.8134,0.1993,16.4606,19.3879,8.1657,13.3386,14.7841,2.607,0.0,-0.0,3.0685,2.5106,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,3.7827,2.6982,3.1461,3.3201,2.8277,36.6603,-203953167.4029,2.6528,0.0056,7e-09,24.3286,2.6731,112.4212,2.7895,2.7898,2.419,3.1743,2.839,-0.151,-0.1425,6255.0281,376104000,2.2841,11.9783,0.05,2074.853,49157779.9307,2.9286,2.4677,-13.2535,-26.1631,3.1338,2.2892,44.5692,49.6197,-0.0195,25.3036,29.5275,45.1897,49.7769,0.2973,-33.3081,43.749,34.6329,34.3492,33.7479,2.7418,2.6584,2.6189,2.6706,36.0776,0.4809,-15.3513,-7186720.0,39.4032,2.6694,2.6548,0.1533,-57.0586
1992-07-06,2.620957136154175,2.695416145704009,2.5018227208744395,2.6507407399741085,60108800,-415174617,0.2921,2.7551,3.303,2.2072,-0.1847,-34747748.2647,-27.1855,-60.4746,0.2172,15.6815,19.5625,11.0118,13.1724,15.1727,2.6109,-0.0,-0.0,3.0306,2.4796,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-1.4286,2.6982,3.067,3.3349,2.9017,41.8745,-202921380.6429,2.687,0.0134,3.2e-09,24.1677,2.5986,105.5728,2.7551,2.7737,2.4456,3.1456,2.8345,-0.1455,-0.1431,6255.0281,315995200,2.297,11.7608,0.05,2040.0795,48150386.9646,2.9286,2.4677,-12.6166,-30.8945,2.9565,2.3809,41.7055,45.6626,-0.0083,12.6518,31.0049,44.1512,45.7465,0.2739,-28.6351,55.9717,41.8368,39.76,34.9247,-0.4165,2.7004,2.6221,2.6061,39.3102,0.3049,-25.6193,-1859200.0,84.1659,2.6098,2.648,-0.0745,-53.8388
1992-07-13,2.5762813091278076,2.7251993038750797,2.546497710178353,2.620956707551989,47406400,-446778883,0.284,2.7161,3.1942,2.238,-0.2194,-38072765.9571,-2.7586,-19.3787,0.2432,15.7257,18.6834,8.5955,12.8455,15.4474,2.5889,0.0,0.0,2.9878,2.4445,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-4.8177,2.6982,3.067,3.3349,3.0271,55.081,-180331833.1269,2.6482,0.0051,3.8e-09,24.0462,2.6358,108.9946,2.7161,2.7549,2.4792,3.1138,2.8303,-0.143,-0.1431,6148.4073,268588800,2.3096,11.5432,0.05,2040.0795,47342315.7081,2.7997,2.4677,-12.6297,-31.9392,2.9679,2.3552,36.0831,40.8729,-0.0102,6.3259,30.1595,43.1034,50.646,0.2391,-28.507,49.5775,49.7661,49.0186,41.0426,-0.695,2.6533,2.5922,2.616,37.4341,0.4072,-27.8975,731680.0,44.2994,2.6061,2.6337,-0.1489,-67.2987
1992-07-20,2.1593105792999268,2.5613891009626717,2.1444187822013068,2.5464973038640517,109860800,-548792483,0.2946,2.6742,3.1915,2.1569,-0.5224,-68430712.6534,-59.8535,-166.6667,-0.1018,14.0791,26.4757,30.5674,14.1113,16.5424,2.3461,-0.0,-0.0,2.9416,2.4068,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-22.8772,2.5365,3.0242,3.3386,3.0271,40.0755,-257655559.4158,2.5122,-0.0122,3.8e-09,24.0831,2.3529,83.4785,2.6742,2.6982,2.4006,3.0806,2.8001,-0.1727,-0.149,6148.4073,158728000,2.9286,9.5131,0.05,1709.8929,29561362.2877,2.7997,2.4677,-12.8874,-40.7474,2.9154,2.1444,1.9339,21.4034,-0.066,10.6282,23.6691,34.743,41.9768,0.2587,-52.6582,1.8991,35.8161,34.4873,41.0886,-10.101,2.5,2.286,2.2884,32.122,0.663,-10.9634,20184640.0,32.7694,2.2561,2.5388,-0.417,-97.7273
1992-07-27,2.2635529041290283,2.3380118812385358,2.1295267453319147,2.159310336175718,51811200,-533989283,0.2885,2.633,3.1433,2.1227,-0.3504,-69918789.697,-32.5694,-91.8368,0.1042,13.3523,25.4776,31.2268,15.3339,17.1479,2.2753,-0.0,-0.0,2.8963,2.3697,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-10.4458,2.5291,2.9945,3.3423,3.1599,46.6558,-286720823.8761,2.3953,-0.0291,4e-09,24.1042,2.2338,81.425,2.633,2.6568,2.3663,3.0451,2.7799,-0.1857,-0.1563,6445.2263,210539200,2.9129,10.0206,0.05,1709.8929,32062586.5173,2.7997,2.1444,-12.6066,-39.248,2.752,1.9858,36.2507,28.8271,-0.0614,55.3141,18.4898,37.9747,31.9942,0.2551,-59.6172,16.7731,22.7499,21.7061,35.0707,0.5811,2.3662,2.2314,2.2437,35.3732,0.6628,-9.5159,19717920.0,34.6949,2.2487,2.4837,0.134,-80.0
1992-08-03,2.1369731426239014,2.2784447476574305,2.0699596073489075,2.2337693604484614,72771200,-559978680,0.2827,2.5773,3.0472,2.1074,-0.3829,-72440648.4697,-71.7172,-80.9731,-0.0074,12.649,25.6406,33.9297,16.6621,17.4204,2.1722,-0.0,-0.0,2.835,2.3196,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-10.7267,2.4348,2.9202,3.3794,3.2524,36.0501,-350833744.7528,2.2805,-0.0418,2.9e-09,24.0711,2.1742,79.4199,2.5773,2.6073,2.3387,3.0062,2.7481,-0.2038,-0.1658,6445.2263,137768000,2.8816,9.4044,0.05,1614.2743,27993160.4731,2.7997,2.1295,-13.0934,-37.9481,2.6152,2.0674,12.7005,20.7638,-0.0512,28.4747,14.2117,35.6469,23.3794,0.2349,-66.7024,7.8048,8.8257,8.843,21.6788,-2.0486,2.2387,2.1312,2.1618,32.3009,0.6566,-6.3537,-6100480.0,99.9033,2.1556,2.4144,-0.1415,-89.7727
1992-08-10,2.241215944290161,2.248661388465879,2.0848516184451853,2.1146352129944024,40355200,-523291911,0.2742,2.5313,2.9394,2.1232,-0.3356,-55213741.6067,-47.6636,-57.3898,0.1526,12.1094,24.5466,33.9297,17.8955,17.6734,2.1804,-0.0,-0.0,2.7844,2.2781,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,0.1123,2.4348,2.794,3.4276,3.2524,33.8347,-306302723.0662,2.233,-0.0432,4.1e-09,24.0187,2.1668,84.2247,2.5313,2.5724,2.3392,2.9652,2.7333,-0.2074,-0.1741,6759.6282,178123200,2.8329,9.9119,0.05,1614.2743,29961710.7678,2.7252,2.07,-13.3315,-32.2947,2.5477,2.0082,43.1911,31.9774,-0.0409,52.4716,12.0126,38.9539,29.4993,0.2041,-63.0949,19.9455,14.8411,14.7954,15.1148,1.4191,2.1898,2.1733,2.1916,38.4156,0.5514,-12.1952,-7877760.0,-32.8631,2.204,2.3798,0.1564,-73.8636
1992-08-17,2.189093828201294,2.2933363914489746,2.174202033451625,2.2486610071999684,42824000,-555409911,0.2632,2.4984,2.9055,2.0913,-0.342,-53366303.1985,-48.1482,-3.6635,0.1315,12.9304,23.7529,29.5027,18.7246,17.7192,2.1619,0.0,-0.0,2.7482,2.2485,688.37,525.9606,425.4869,344.2822,263.0775,0.1944,-0.0323,2.4348,2.794,3.4545,3.2524,35.2331,-228294534.0958,2.1748,-0.0467,2.8e-09,23.9168,2.2338,80.9099,2.4984,2.5359,2.3073,2.9232,2.7141,-0.212,-0.1817,6759.6282,135299200,2.7871,9.6581,0.05,1576.7325,28965788.2174,2.7252,2.07,-13.1012,-34.7471,2.474,1.9603,44.5384,38.2579,-0.0354,26.2358,13.3743,37.9236,47.1437,0.2036,-59.7828,13.875,13.8751,13.8751,12.5045,-0.3723,2.1281,2.1662,2.2189,35.4129,0.1574,-17.5249,-21934880.0,-9.6662,2.2114,2.3416,-0.1042,-75.7576
